gene	lasso.top1_afr	lasso.top1_meta	lasso.top1_magepro	lasso.top1_afr_pv	lasso.top1_meta_pv	lasso.top1_magepro_pv	hsq_afr	hsq_afr_se	hsq_afr.pv	hsq_eur	hsq_eur_se	hsq_eur.pv	datasets	nonzeroAFR	nonzeroMAGEPRO	alpha_beta
ENSG00000259548.1	0.247823203893277	0.247823203893277	0.247823203893277	1.56844941445151e-06	1.56844941445151e-06	1.56844941445151e-06	0.452907	0.165474	0.01365	NA	NA	NA	pred.wgt	5	5	NA
ENSG00000259556.2	-0.0126981078263271	-0.0126981078263271	-0.0126981078263271	0.922898237698251	0.922898237698251	0.922898237698251	-0.044809	0.0633	0.3491	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259562.2	-0.0099882515877443	-0.0099882515877443	-0.0099882515877443	0.641312140012078	0.641312140012078	0.641312140012078	0.391201	0.154992	0.02369	NA	NA	NA	pred.wgt	6	8	NA
ENSG00000259577.1	0.0378034099651011	0.0378034099651011	0.0378034099651011	0.046206648507121	0.046206648507121	0.046206648507121	0.074297	0.141484	0.3252	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259583.2	-0.0114025297917242	-0.0114025297917242	-0.0114025297917242	0.741765476365632	0.741765476365632	0.741765476365632	-0.128005	0.192767	0.3259	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000259600.2	-0.0110830544202927	-0.0110830544202927	-0.0110830544202927	0.715274442828738	0.715274442828738	0.715274442828738	-0.006829	0.236878	0.4918	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259612.1	0.00723704597761576	0.00723704597761576	0.00723704597761576	0.213100920250926	0.213100920250926	0.213100920250926	0.002186	0.106526	0.4942	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259618.1	0.0206853637128215	0.0206853637128215	0.0206853637128215	0.106372438947691	0.106372438947691	0.106372438947691	-0.102858	0.011963	0.06867	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259623.1	-0.0106557975422099	-0.0106557975422099	-0.0106557975422099	0.683851282159784	0.683851282159784	0.683851282159784	0.335172	0.138126	0.0197	NA	NA	NA	pred.wgt	6	13	NA
ENSG00000259626.2	-0.00127687111649211	-0.00127687111649211	-0.00127687111649211	0.345910155950802	0.345910155950802	0.345910155950802	0.117083	0.152087	0.2833	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000259642.2	-0.00452863013991323	-0.00452863013991323	-0.00452863013991323	0.424757778265987	0.424757778265987	0.424757778265987	0.158207	0.126668	0.1554	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259649.4	-0.007249359436311	-0.007249359436311	-0.007249359436311	0.513225138269825	0.513225138269825	0.513225138269825	-0.142338	0.040852	0.0851	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259657.1	-0.00131984297471033	-0.00131984297471033	-0.00131984297471033	0.346814628454753	0.346814628454753	0.346814628454753	-0.230393	6e-05	0.009114	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000259658.4	-0.00487247479774533	-0.00560100422592269	0.00054729864567693	0.434565758883324	0.456516696646646	0.310221965260282	0.079464	0.12123	0.3054	NA	NA	NA	pred.wgt,pred.wgt.genoa	1	4	0.128299953912992,0.00708494650628308
ENSG00000259659.1	-0.00865946716308663	-0.00865946716308663	-0.00865946716308663	0.572171778001513	0.572171778001513	0.572171778001513	-0.083511	0.031527	0.2502	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259668.5	0.0269016174251254	0.0269016174251254	0.0269016174251254	0.0782520219097275	0.0782520219097275	0.0782520219097275	-0.12455	0.032869	0.1078	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259671.1	-0.0128075102370955	-0.0128075102370955	-0.0128075102370955	0.974836364067293	0.974836364067293	0.974836364067293	0.225705	0.168083	0.1589	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000259673.5	0.018625236459953	0.018625236459953	0.018625236459953	0.117942400538207	0.117942400538207	0.117942400538207	-0.109244	0.026353	0.09131	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000259674.1	-0.000836050428496993	-0.000836050428496993	-0.000836050428496993	0.336810829750051	0.336810829750051	0.336810829750051	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259677.1	-0.0103758821459863	-0.0103758821459863	-0.0103758821459863	0.665180990064754	0.665180990064754	0.665180990064754	0.055794	0.111023	0.3515	NA	NA	NA	pred.wgt	4	3	NA
ENSG00000259687.1	-0.0101369718596247	-0.0101369718596247	-0.0101369718596247	0.650223134494287	0.650223134494287	0.650223134494287	-0.113323	0.00223	0.09852	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259699.2	-0.00901915052337943	-0.00901915052337943	-0.00901915052337943	0.5893054267005	0.5893054267005	0.5893054267005	0.303851	0.151622	0.05705	NA	NA	NA	pred.wgt	5	3	NA
ENSG00000259703.5	-0.00017587080083814	-0.00017587080083814	-0.00017587080083814	0.323765961254351	0.323765961254351	0.323765961254351	0.174558	0.174152	0.225	NA	NA	NA	pred.wgt	1	6	NA
ENSG00000259704.1	-0.000905461633001314	-0.000905461633001314	-0.000905461633001314	0.338222325352098	0.338222325352098	0.338222325352098	0.306614	0.142224	0.04707	NA	NA	NA	pred.wgt	7	5	NA
ENSG00000259712.1	-0.0114652365394512	-0.0114652365394512	-0.0114652365394512	0.747344438160639	0.747344438160639	0.747344438160639	0.236991	0.132972	0.06135	NA	NA	NA	pred.wgt	2	4	NA
ENSG00000259717.1	0.0259746674672142	0.0259746674672142	0.0259746674672142	0.0818871039644743	0.0818871039644743	0.0818871039644743	0.030517	0.068558	0.3666	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259719.5	0.010628752084149	0.010628752084149	0.010628752084149	0.177853168621966	0.177853168621966	0.177853168621966	0.008217	0.104585	0.4775	NA	NA	NA	pred.wgt	2	4	NA
ENSG00000259746.1	-0.0113256126737227	-0.0113256126737227	-0.0113256126737227	0.735105576934626	0.735105576934626	0.735105576934626	0.092066	0.142643	0.3068	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000259768.5	0.0285429862746006	0.0285429862746006	0.0285429862746006	0.0722265934754995	0.0722265934754995	0.0722265934754995	-0.015525	0.094353	0.455	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259772.6	0.0707678265362607	0.0707678265362607	0.0707678265362607	0.00977216915612245	0.00977216915612245	0.00977216915612245	0.015583	0.117818	0.462	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259781.1	0.0150133750443557	0.0150133750443557	0.0150133750443557	0.141671326292404	0.141671326292404	0.141671326292404	-0.119906	0.06775	0.1981	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259790.1	-0.0103016321246066	-0.0103016321246066	-0.0103016321246066	0.660442478002281	0.660442478002281	0.660442478002281	0.071641	0.066419	0.172	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259793.1	0.0152605426344293	0.0152605426344293	0.0152605426344293	0.139890615825233	0.139890615825233	0.139890615825233	0.149344	0.322245	0.3466	NA	NA	NA	pred.wgt	4	4	NA
ENSG00000259802.1	-0.00820159702373502	-0.00820159702373502	-0.00820159702373502	0.551716342242715	0.551716342242715	0.551716342242715	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259803.6	-0.00120206398074441	-0.00120206398074441	-0.00120206398074441	0.344343125938443	0.344343125938443	0.344343125938443	0.317539	0.156097	0.05148	NA	NA	NA	pred.wgt	5	2	NA
ENSG00000259804.1	0.00252850262532911	0.00252850262532911	0.00252850262532911	0.276641377756078	0.276641377756078	0.276641377756078	-0.011853	0.047045	0.4343	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259807.1	-0.0112483188980066	-0.0112483188980066	-0.0112483188980066	0.728602401778343	0.728602401778343	0.728602401778343	-0.072993	0.000645	0.04797	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259820.1	-0.00649392973799179	-0.00649392973799179	-0.00649392973799179	0.485881469180729	0.485881469180729	0.485881469180729	-0.062796	0.056232	0.2555	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259823.5	0.0281058454667311	0.0281058454667311	0.0281058454667311	0.0737820103627534	0.0737820103627534	0.0737820103627534	0.051802	0.087607	0.3069	NA	NA	NA	pred.wgt	3	4	NA
ENSG00000259826.1	-0.00872663381407524	-0.00872663381407524	-0.00872663381407524	0.575295873513819	0.575295873513819	0.575295873513819	0.089899	0.082079	0.1752	NA	NA	NA	pred.wgt	6	6	NA
ENSG00000259834.1	-0.00741049217665379	-0.00741049217665379	-0.00741049217665379	0.519397915049582	0.519397915049582	0.519397915049582	-0.005645	0.101677	0.4845	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259856.1	0.000699206048227263	0.000699206048227263	0.000699206048227263	0.30747028640439	0.30747028640439	0.30747028640439	-0.043087	0.003431	0.07408	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259863.1	-0.0128186852245149	-0.0128186852245149	-0.0128186852245149	0.990564620774256	0.990564620774256	0.990564620774256	-0.030883	0.104213	0.4194	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259865.1	0.00606328475821527	0.00606328475821527	0.00606328475821527	0.227144318071988	0.227144318071988	0.227144318071988	0.070822	0.11891	0.3043	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000259869.1	-0.012198251886234	-0.012198251886234	-0.012198251886234	0.827239052775752	0.827239052775752	0.827239052775752	-0.048552	0.058403	0.3026	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259877.2	0.0260295547351566	0.0260295547351566	0.0260295547351566	0.0816669641732073	0.0816669641732073	0.0816669641732073	0.057246	0.072018	0.2571	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000259881.1	-0.00621612757643608	-0.00621612757643608	-0.00621612757643608	0.476428216312184	0.476428216312184	0.476428216312184	0.036701	0.146919	0.428	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259884.1	0.00931716127917925	0.00931716127917925	0.00931716127917925	0.19062308346381	0.19062308346381	0.19062308346381	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259891.1	-0.0116599219369198	-0.0116599219369198	-0.0116599219369198	0.765631380910246	0.765631380910246	0.765631380910246	-0.071581	0.009801	0.1717	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259917.1	0.00593608984642113	0.00593608984642113	0.00593608984642113	0.22873071432188	0.22873071432188	0.22873071432188	0.235857	0.155038	0.07996	NA	NA	NA	pred.wgt	3	3	NA
ENSG00000259922.1	0.0439042863438496	0.0439042863438496	0.0439042863438496	0.03455474608336	0.03455474608336	0.03455474608336	-0.142473	0.120038	0.2556	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000259924.1	-0.0116081261556749	-0.0116081261556749	-0.0116081261556749	0.760612060601685	0.760612060601685	0.760612060601685	-0.033513	0.062244	0.3694	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259940.2	-0.0124136562345363	-0.0124136562345363	-0.0124136562345363	0.85993027437156	0.85993027437156	0.85993027437156	0.44231	0.160988	0.02845	NA	NA	NA	pred.wgt	8	5	NA
ENSG00000259943.1	0.0838345350084019	0.0838345350084019	0.0838345350084019	0.0053014614735086	0.0053014614735086	0.0053014614735086	-0.092601	0.092247	0.2877	NA	NA	NA	pred.wgt	3	3	NA
ENSG00000259950.1	0.0135527444140221	0.0135527444140221	0.0135527444140221	0.152720411854254	0.152720411854254	0.152720411854254	0.075914	0.070862	0.1553	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259953.1	-0.0126638418880867	-0.0126638418880867	-0.0126638418880867	0.91280871437158	0.91280871437158	0.91280871437158	0.127267	0.087039	0.1026	NA	NA	NA	pred.wgt	14	5	NA
ENSG00000259954.1	-0.00261743101778023	-0.00261743101778023	-0.00261743101778023	0.375704755537989	0.375704755537989	0.375704755537989	0.130266	0.195136	0.3026	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259956.1	-0.00356440175040595	-0.00356440175040595	-0.00356440175040595	0.398932104746726	0.398932104746726	0.398932104746726	-0.07109	0.001827	0.02809	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000259959.1	-0.0106278897050751	-0.0106278897050751	-0.0106278897050751	0.681928659255019	0.681928659255019	0.681928659255019	0.190427	0.107011	0.05462	NA	NA	NA	pred.wgt	3	4	NA
ENSG00000259962.1	-0.00890329695736414	-0.00890329695736414	-0.00890329695736414	0.583675984123199	0.583675984123199	0.583675984123199	0.188939	0.150367	0.1685	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000259972.2	-0.0123229298008138	-0.0123229298008138	-0.0123229298008138	0.845273144574727	0.845273144574727	0.845273144574727	0.196919	0.120347	0.05577	NA	NA	NA	pred.wgt	4	1	NA
ENSG00000259985.1	-0.0117921257730416	-0.0117921257730416	-0.0117921257730416	0.779022090065027	0.779022090065027	0.779022090065027	-0.15492	0.022596	0.1321	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000259986.1	0.0473980281060107	0.0473980281060107	0.0473980281060107	0.0292849451657737	0.0292849451657737	0.0292849451657737	0.197851	0.157865	0.1367	NA	NA	NA	pred.wgt	2	3	NA
ENSG00000259994.1	-0.00868664783068529	-0.00868664783068529	-0.00868664783068529	0.573432010259594	0.573432010259594	0.573432010259594	-0.036184	0.121813	0.4197	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260000.2	0.00825977359798469	0.00825977359798469	0.00825977359798469	0.201686779882273	0.201686779882273	0.201686779882273	-0.090335	0.000325	0.02815	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260001.6	-0.00655223419528261	-0.00655223419528261	-0.00655223419528261	0.487904434175673	0.487904434175673	0.487904434175673	-0.057369	0.125526	0.3806	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000260005.6	0.00343370544915778	0.00343370544915778	0.00343370544915778	0.26281240727609	0.26281240727609	0.26281240727609	-0.162762	0.053285	0.1141	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260018.1	-0.0084259662407089	-0.0084259662407089	-0.0084259662407089	0.561562715955298	0.561562715955298	0.561562715955298	0.605812	0.17769	0.005795	NA	NA	NA	pred.wgt	18	20	NA
ENSG00000260022.1	0.0390288296638468	0.0390288296638468	0.0390288296638468	0.0435785486911864	0.0435785486911864	0.0435785486911864	0.045954	0.109051	0.3752	NA	NA	NA	pred.wgt	1	3	NA
ENSG00000260027.4	0.0476306940702399	0.0476306940702399	0.0476306940702399	0.0289645866854386	0.0289645866854386	0.0289645866854386	-0.065415	0.025131	0.1473	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000260032.1	0.0423619708710367	0.0423619708710367	0.0423619708710367	0.0371807074608405	0.0371807074608405	0.0371807074608405	0.064251	NA	NA	NA	NA	NA	pred.wgt	1	5	NA
ENSG00000260051.1	0.10131214461381	0.10131214461381	0.10131214461381	0.00233373655608821	0.00233373655608821	0.00233373655608821	0.106927	0.171077	0.3059	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000260052.1	-0.00196824701564968	-0.00196824701564968	-0.00196824701564968	0.36085730668819	0.36085730668819	0.36085730668819	-0.100131	0.003209	0.1199	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000260059.1	0.0734902281221111	0.0734902281221111	0.0734902281221111	0.00860330982994822	0.00860330982994822	0.00860330982994822	0.132305	0.131493	0.2	NA	NA	NA	pred.wgt	1	4	NA
ENSG00000260060.1	-0.0127913565819886	-0.0127913565819886	-0.0127913565819886	0.962326445651597	0.962326445651597	0.962326445651597	-0.021373	0.047195	0.3879	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260063.1	-0.0125626285637515	-0.0125626285637515	-0.0125626285637515	0.888276991659063	0.888276991659063	0.888276991659063	-0.089904	0.040088	0.1359	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260070.1	-0.0127520410427062	-0.0127520410427062	-0.0127520410427062	0.942295031355371	0.942295031355371	0.942295031355371	0.280205	0.202449	0.1604	NA	NA	NA	pred.wgt	3	1	NA
ENSG00000260075.1	-0.00820261148746959	-0.00820261148746959	-0.00820261148746959	0.551760131114845	0.551760131114845	0.551760131114845	0.601616	0.099977	8.244e-05	NA	NA	NA	pred.wgt	11	10	NA
ENSG00000260077.1	0.0174330622014052	0.0174330622014052	0.0174330622014052	0.125255741937709	0.125255741937709	0.125255741937709	-0.10518	0.074774	0.2423	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260078.3	-0.010828907015995	-0.010828907015995	-0.010828907015995	0.696111221947066	0.696111221947066	0.696111221947066	-0.202934	0.000105	0.0001115	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260082.1	-0.0128036715550168	-0.0128036715550168	-0.0128036715550168	0.971363160630982	0.971363160630982	0.971363160630982	0.024596	0.069207	0.3882	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000260083.1	-0.0128174142201627	-0.0128174142201627	-0.0128174142201627	0.987714434819984	0.987714434819984	0.987714434819984	-0.08872	0.004689	0.1103	NA	NA	NA	pred.wgt	1	4	NA
ENSG00000260086.2	0.0660209150816535	0.0660209150816535	0.0660209150816535	0.0122037533942565	0.0122037533942565	0.0122037533942565	-0.161438	0.000624	0.007662	NA	NA	NA	pred.wgt	1	4	NA
ENSG00000260097.2	0.086423038848022	0.086423038848022	0.086423038848022	0.00469604269987267	0.00469604269987267	0.00469604269987267	0.01964	0.106064	0.446	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260101.1	0.0543696786266104	0.0543696786266104	0.0543696786266104	0.021080705512491	0.021080705512491	0.021080705512491	0.53773	0.184188	0.02051	NA	NA	NA	pred.wgt	10	7	NA
ENSG00000260103.2	-0.0122403841603604	-0.0122403841603604	-0.0122403841603604	0.833102813927619	0.833102813927619	0.833102813927619	0.0949	0.092812	0.1775	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000260105.6	-0.0058439068318461	-0.0058439068318461	-0.0058439068318461	0.464218983696102	0.464218983696102	0.464218983696102	0.119032	0.095417	0.102	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260114.2	0.000755252977016285	0.000755252977016285	0.000755252977016285	0.306462943158554	0.306462943158554	0.306462943158554	-0.059331	2.6e-05	0.004663	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260121.1	0.0389747876910997	0.0389747876910997	0.0389747876910997	0.043691137491952	0.043691137491952	0.043691137491952	0.190519	0.262614	0.297	NA	NA	NA	pred.wgt	2	3	NA
ENSG00000260135.6	0.434414653808177	0.434414653808177	0.434414653808177	1.80734186880338e-11	1.80734186880338e-11	1.80734186880338e-11	0.564764	0.129503	0.001518	NA	NA	NA	pred.wgt	4	9	NA
ENSG00000260136.5	0.0314236101259189	0.0314236101259189	0.0314236101259189	0.0628002492771839	0.0628002492771839	0.0628002492771839	-0.11578	0.078332	0.2059	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260144.1	0.10424129106157	0.10424129106157	0.10424129106157	0.00203285953077818	0.00203285953077818	0.00203285953077818	0.042511	0.071759	0.3185	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260145.1	-0.0128144138348389	-0.0128144138348389	-0.0128144138348389	0.982764461038179	0.982764461038179	0.982764461038179	0.037831	0.147854	0.4266	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260160.1	-0.00313953088860575	-0.00313953088860575	-0.00313953088860575	0.388267358963516	0.388267358963516	0.388267358963516	-0.213489	0.00065	0.01145	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260179.1	-0.00745980679616798	-0.00745980679616798	-0.00745980679616798	0.521312982564462	0.521312982564462	0.521312982564462	0.014498	0.097751	0.4573	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260188.1	-0.0106544479128459	-0.0106544479128459	-0.0106544479128459	0.68375797297836	0.68375797297836	0.68375797297836	-0.144334	0.012542	0.1093	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260190.1	0.0642602222647897	0.0642602222647897	0.0642602222647897	0.0132528020338193	0.0132528020338193	0.0132528020338193	0.131067	0.293607	0.4021	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000260193.1	-0.0126453491811587	-0.0126453491811587	-0.0126453491811587	0.907827670818254	0.907827670818254	0.907827670818254	0.045263	0.112929	0.3781	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260196.1	0.0289096859456308	0.0289096859456308	0.0289096859456308	0.0709484065571141	0.0709484065571141	0.0709484065571141	-0.132755	0.024588	0.06828	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260219.2	-0.0069243844073239	-0.0069243844073239	-0.0069243844073239	0.501152512766896	0.501152512766896	0.501152512766896	-0.007063	0.052558	0.4638	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260228.5	0.00585707072817543	0.00585707072817543	0.00585707072817543	0.229722865408222	0.229722865408222	0.229722865408222	0.215795	0.236144	0.2551	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000260229.1	0.00339104044661898	0.00339104044661898	0.00339104044661898	0.26344485904083	0.26344485904083	0.26344485904083	0.519013	0.210785	0.03948	NA	NA	NA	pred.wgt	13	10	NA
ENSG00000260231.1	0.0128765175315282	0.0128765175315282	0.0128765175315282	0.158157583855113	0.158157583855113	0.158157583855113	0.090836	0.1469	0.3205	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000260233.3	0.0448543457201737	0.0448543457201737	0.0448543457201737	0.033032416023839	0.033032416023839	0.033032416023839	-0.183239	0.004372	0.01338	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000260236.1	-0.00586436877204055	-0.00586436877204055	-0.00586436877204055	0.464877154235311	0.464877154235311	0.464877154235311	-0.034834	0.000672	0.115	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260244.1	0.00402944185585952	0.00402944185585952	0.00402944185585952	0.254171968125597	0.254171968125597	0.254171968125597	0.074343	0.132125	0.3368	NA	NA	NA	pred.wgt	2	2	NA
ENSG00000260249.2	-0.00404367403463879	-0.00404367403463879	-0.00404367403463879	0.41147361443732	0.41147361443732	0.41147361443732	0.078263	0.113605	0.3004	NA	NA	NA	pred.wgt	2	1	NA
ENSG00000260256.1	-0.00650561242246162	-0.00650561242246162	-0.00650561242246162	0.486285712797269	0.486285712797269	0.486285712797269	-0.096709	0.080108	0.2438	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260257.2	-0.00800378381617661	-0.00800378381617661	-0.00800378381617661	0.543299270656069	0.543299270656069	0.543299270656069	-0.010069	0.087627	0.4682	NA	NA	NA	pred.wgt	3	2	NA
ENSG00000260260.1	0.0151458525468617	0.0151458525468617	0.0151458525468617	0.14071380665348	0.14071380665348	0.14071380665348	-0.025982	0.073651	0.4102	NA	NA	NA	pred.wgt	1	2	NA
ENSG00000260261.1	-0.0107274885991697	-0.0107274885991697	-0.0107274885991697	0.688857178659512	0.688857178659512	0.688857178659512	0.005998	0.078143	0.4781	NA	NA	NA	pred.wgt	1	1	NA
ENSG00000260267.1	-0.0125709863239156	-0.0125709863239156	-0.0125709863239156	0.890090855621047	0.890090855621047	0.890090855621047	0.021311	0.084785	0.4244	NA	NA	NA	pred.wgt	1	1	NA
